workspaceId,projectId,assigneeId,name,status,description,dueDate,position,serialNumber,partNumber,partNumberType,hardwareRevision,softwareRelease,site,locationLat,locationLng,locationAddress,installationDate,warrantyEndDate,eolDate,lastServiceDate,condition,criticality,compatibilityRisk,source
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 38,IN_STOCK,"Track Circuit Unit 38 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-28,119000,SN-TrackCircuitUnit-000118,A5N0003307118,AN,HW-7.8,SW-2.10.28,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2018-02-20,2024-02-19,2033-02-16,2019-06-18,FAIR,MEDIUM,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 39,IN_REPAIR,"PROSIM-LMU 39 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-29,120000,SN-PROSIM-LMU-000119,ABCD1319-619,WLN,HW-8.9,SW-3.11.29,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2018-03-11,2024-03-09,2033-03-07,2019-07-08,POOR,HIGH,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 40,RESERVED,"ETCS Interface 40 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-30,121000,SN-ETCSInterface-000120,6XX6220-0AB50,STAMMHAUS,HW-1.0,SW-4.0.0,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2018-03-30,2024-03-28,2033-03-26,2019-07-28,GOOD,CRITICAL,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 01,RETIRED,"SIMI W 01 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-31,122000,SN-SIMIW-000121,A2V0002384121,A2V,HW-2.1,SW-5.1.1,OBB,48.208200,16.373800,"Vienna Central, OBB",2018-04-18,2024-04-16,2033-04-14,2019-08-17,GOOD,LOW,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 02,INSTALLED,"SIMIS C 02 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-01,123000,SN-SIMISC-000122,A6Z0002332122,A6Z,HW-3.2,SW-6.2.2,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2018-05-07,2024-05-05,2033-05-03,2019-09-06,GOOD,MEDIUM,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 03,INSTALLED,"SICAS S7 03 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-02,124000,SN-SICASS7-000123,A5N0003307123,AN,HW-4.3,SW-7.3.3,SBB,47.376900,8.541700,Zurich SBB Main Network,2018-05-26,2024-05-24,2033-05-22,2019-09-26,FAIR,HIGH,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 04,INSTALLED,"ESTW L90 04 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-03,125000,SN-ESTWL90-000124,ABCD1324-624,WLN,HW-5.4,SW-8.4.4,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2018-06-14,2024-06-12,2033-06-10,2019-10-16,GOOD,CRITICAL,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 05,INSTALLED,"RBC Unit 05 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-04,126000,SN-RBCUnit-000125,6XX6225-0AB55,STAMMHAUS,HW-6.5,SW-9.5.5,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2018-07-03,2024-07-01,2033-06-29,2019-11-05,FAIR,LOW,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 06,INSTALLED,"Axle Counter ACM 06 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-05,127000,SN-AxleCounterACM-000126,A2V0002384126,A2V,HW-7.6,SW-1.6.6,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2018-07-22,2024-07-20,2033-07-18,2019-11-25,POOR,MEDIUM,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 07,INSTALLED,"Interlocking CPU 07 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-06,128000,SN-InterlockingCPU-000127,A6Z0002332127,A6Z,HW-8.7,SW-2.7.7,OBB,48.208200,16.373800,"Vienna Central, OBB",2018-08-10,2024-08-08,2033-08-06,2019-12-15,GOOD,HIGH,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 08,IN_STOCK,"Balise Reader 08 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-07,129000,SN-BaliseReader-000128,A5N0003307128,AN,HW-1.8,SW-3.8.8,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2018-08-29,2024-08-27,2033-08-25,2020-01-04,GOOD,CRITICAL,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 09,IN_STOCK,"Signal Controller 09 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-08,130000,SN-SignalController-000129,ABCD1329-629,WLN,HW-2.9,SW-4.9.9,SBB,47.376900,8.541700,Zurich SBB Main Network,2018-09-17,2024-09-15,2033-09-13,2020-01-24,GOOD,LOW,HIGH,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 10,IN_REPAIR,"Track Circuit Unit 10 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-09,131000,SN-TrackCircuitUnit-000130,6XX6230-0AB60,STAMMHAUS,HW-3.0,SW-5.10.10,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2018-10-06,2024-10-04,2033-10-02,2020-02-13,FAIR,MEDIUM,LOW,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 11,RESERVED,"PROSIM-LMU 11 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-10,132000,SN-PROSIM-LMU-000131,A2V0002384131,A2V,HW-4.1,SW-6.11.11,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2018-10-25,2024-10-23,2033-10-21,2020-03-04,GOOD,HIGH,MEDIUM,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 12,RETIRED,"ETCS Interface 12 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-11,133000,SN-ETCSInterface-000132,A6Z0002332132,A6Z,HW-5.2,SW-7.0.12,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2018-11-13,2024-11-11,2033-11-09,2020-03-24,FAIR,CRITICAL,HIGH,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 13,INSTALLED,"SIMI W 13 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-12,134000,SN-SIMIW-000133,A5N0003307133,AN,HW-6.3,SW-8.1.13,OBB,48.208200,16.373800,"Vienna Central, OBB",2018-12-02,2024-11-30,2033-11-28,2020-04-13,POOR,LOW,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 14,INSTALLED,"SIMIS C 14 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-13,135000,SN-SIMISC-000134,ABCD1334-634,WLN,HW-7.4,SW-9.2.14,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2018-12-21,2024-12-19,2033-12-17,2020-05-03,GOOD,MEDIUM,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 15,INSTALLED,"SICAS S7 15 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-14,136000,SN-SICASS7-000135,6XX6235-0AB65,STAMMHAUS,HW-8.5,SW-1.3.15,SBB,47.376900,8.541700,Zurich SBB Main Network,2019-01-09,2025-01-07,2034-01-05,2020-05-23,GOOD,HIGH,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 16,INSTALLED,"ESTW L90 16 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-15,137000,SN-ESTWL90-000136,A2V0002384136,A2V,HW-1.6,SW-2.4.16,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2019-01-28,2025-01-26,2034-01-24,2020-06-12,GOOD,CRITICAL,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 17,INSTALLED,"RBC Unit 17 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-16,138000,SN-RBCUnit-000137,A6Z0002332137,A6Z,HW-2.7,SW-3.5.17,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2019-02-16,2025-02-14,2034-02-12,2020-07-02,FAIR,LOW,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 18,INSTALLED,"Axle Counter ACM 18 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-17,139000,SN-AxleCounterACM-000138,A5N0003307138,AN,HW-3.8,SW-4.6.18,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2019-03-07,2025-03-05,2034-03-03,2020-07-22,GOOD,MEDIUM,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 19,IN_STOCK,"Interlocking CPU 19 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-18,140000,SN-InterlockingCPU-000139,ABCD1339-639,WLN,HW-4.9,SW-5.7.19,OBB,48.208200,16.373800,"Vienna Central, OBB",2019-03-26,2025-03-24,2034-03-22,2020-08-11,FAIR,HIGH,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 20,IN_STOCK,"Balise Reader 20 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-19,141000,SN-BaliseReader-000140,6XX6240-0AB70,STAMMHAUS,HW-5.0,SW-6.8.20,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2019-04-14,2025-04-12,2034-04-10,2020-08-31,POOR,CRITICAL,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 21,IN_REPAIR,"Signal Controller 21 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-20,142000,SN-SignalController-000141,A2V0002384141,A2V,HW-6.1,SW-7.9.21,SBB,47.376900,8.541700,Zurich SBB Main Network,2019-05-03,2025-05-01,2034-04-29,2020-09-20,GOOD,LOW,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 22,RESERVED,"Track Circuit Unit 22 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-21,143000,SN-TrackCircuitUnit-000142,A6Z0002332142,A6Z,HW-7.2,SW-8.10.22,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2019-05-22,2025-05-20,2034-05-18,2020-10-10,GOOD,MEDIUM,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 23,RETIRED,"PROSIM-LMU 23 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-22,144000,SN-PROSIM-LMU-000143,A5N0003307143,AN,HW-8.3,SW-9.11.23,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2019-06-10,2025-06-08,2034-06-06,2020-10-30,GOOD,HIGH,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 24,INSTALLED,"ETCS Interface 24 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-23,145000,SN-ETCSInterface-000144,ABCD1344-644,WLN,HW-1.4,SW-1.0.24,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2019-06-29,2025-06-27,2034-06-25,2020-11-19,FAIR,CRITICAL,HIGH,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 25,INSTALLED,"SIMI W 25 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-24,146000,SN-SIMIW-000145,6XX6245-0AB75,STAMMHAUS,HW-2.5,SW-2.1.25,OBB,48.208200,16.373800,"Vienna Central, OBB",2019-07-18,2025-07-16,2034-07-14,2020-12-09,GOOD,LOW,LOW,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 26,INSTALLED,"SIMIS C 26 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-25,147000,SN-SIMISC-000146,A2V0002384146,A2V,HW-3.6,SW-3.2.26,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2019-08-06,2025-08-04,2034-08-02,2020-12-29,FAIR,MEDIUM,MEDIUM,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 27,INSTALLED,"SICAS S7 27 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-26,148000,SN-SICASS7-000147,A6Z0002332147,A6Z,HW-4.7,SW-4.3.27,SBB,47.376900,8.541700,Zurich SBB Main Network,2019-08-25,2025-08-23,2034-08-21,2021-01-18,POOR,HIGH,HIGH,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 28,INSTALLED,"ESTW L90 28 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-27,149000,SN-ESTWL90-000148,A5N0003307148,AN,HW-5.8,SW-5.4.28,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2019-09-13,2025-09-11,2034-09-09,2021-02-07,GOOD,CRITICAL,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 29,INSTALLED,"RBC Unit 29 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-28,150000,SN-RBCUnit-000149,ABCD1349-649,WLN,HW-6.9,SW-6.5.29,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2019-10-02,2025-09-30,2034-09-28,2021-02-27,GOOD,LOW,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 30,IN_STOCK,"Axle Counter ACM 30 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-29,151000,SN-AxleCounterACM-000150,6XX6200-0AB80,STAMMHAUS,HW-7.0,SW-7.6.0,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2019-10-21,2025-10-19,2034-10-17,2021-03-19,GOOD,MEDIUM,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 31,IN_STOCK,"Interlocking CPU 31 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-30,152000,SN-InterlockingCPU-000151,A2V0002384151,A2V,HW-8.1,SW-8.7.1,OBB,48.208200,16.373800,"Vienna Central, OBB",2019-11-09,2025-11-07,2034-11-05,2021-04-08,FAIR,HIGH,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 32,IN_REPAIR,"Balise Reader 32 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-08-31,153000,SN-BaliseReader-000152,A6Z0002332152,A6Z,HW-1.2,SW-9.8.2,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2019-11-28,2025-11-26,2034-11-24,2021-04-28,GOOD,CRITICAL,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 33,RESERVED,"Signal Controller 33 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-01,154000,SN-SignalController-000153,A5N0003307153,AN,HW-2.3,SW-1.9.3,SBB,47.376900,8.541700,Zurich SBB Main Network,2019-12-17,2025-12-15,2034-12-13,2021-05-18,FAIR,LOW,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 34,RETIRED,"Track Circuit Unit 34 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-02,155000,SN-TrackCircuitUnit-000154,ABCD1354-654,WLN,HW-3.4,SW-2.10.4,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2020-01-05,2026-01-03,2035-01-01,2021-06-07,POOR,MEDIUM,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 35,INSTALLED,"PROSIM-LMU 35 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-03,156000,SN-PROSIM-LMU-000155,6XX6205-0AB85,STAMMHAUS,HW-4.5,SW-3.11.5,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2020-01-24,2026-01-22,2035-01-20,2021-06-27,GOOD,HIGH,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 36,INSTALLED,"ETCS Interface 36 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-04,157000,SN-ETCSInterface-000156,A2V0002384156,A2V,HW-5.6,SW-4.0.6,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2020-02-12,2026-02-10,2035-02-08,2021-07-17,GOOD,CRITICAL,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 37,INSTALLED,"SIMI W 37 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-05,158000,SN-SIMIW-000157,A6Z0002332157,A6Z,HW-6.7,SW-5.1.7,OBB,48.208200,16.373800,"Vienna Central, OBB",2020-03-02,2026-03-01,2035-02-27,2021-08-06,GOOD,LOW,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 38,INSTALLED,"SIMIS C 38 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-06,159000,SN-SIMISC-000158,A5N0003307158,AN,HW-7.8,SW-6.2.8,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2020-03-21,2026-03-20,2035-03-18,2021-08-26,FAIR,MEDIUM,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 39,INSTALLED,"SICAS S7 39 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-07,160000,SN-SICASS7-000159,ABCD1359-659,WLN,HW-8.9,SW-7.3.9,SBB,47.376900,8.541700,Zurich SBB Main Network,2020-04-09,2026-04-08,2035-04-06,2021-09-15,GOOD,HIGH,HIGH,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 40,INSTALLED,"ESTW L90 40 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-08,161000,SN-ESTWL90-000160,6XX6210-0AB10,STAMMHAUS,HW-1.0,SW-8.4.10,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2020-04-28,2026-04-27,2035-04-25,2021-10-05,FAIR,CRITICAL,LOW,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 01,IN_STOCK,"RBC Unit 01 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-09,162000,SN-RBCUnit-000161,A2V0002384161,A2V,HW-2.1,SW-9.5.11,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2020-05-17,2026-05-16,2035-05-14,2021-10-25,POOR,LOW,MEDIUM,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 02,IN_STOCK,"Axle Counter ACM 02 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-10,163000,SN-AxleCounterACM-000162,A6Z0002332162,A6Z,HW-3.2,SW-1.6.12,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2020-06-05,2026-06-04,2035-06-02,2021-11-14,GOOD,MEDIUM,HIGH,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 03,IN_REPAIR,"Interlocking CPU 03 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-11,164000,SN-InterlockingCPU-000163,A5N0003307163,AN,HW-4.3,SW-2.7.13,OBB,48.208200,16.373800,"Vienna Central, OBB",2020-06-24,2026-06-23,2035-06-21,2021-12-04,GOOD,HIGH,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 04,RESERVED,"Balise Reader 04 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-12,165000,SN-BaliseReader-000164,ABCD1364-664,WLN,HW-5.4,SW-3.8.14,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2020-07-13,2026-07-12,2035-07-10,2021-12-24,GOOD,CRITICAL,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 05,RETIRED,"Signal Controller 05 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-13,166000,SN-SignalController-000165,6XX6215-0AB15,STAMMHAUS,HW-6.5,SW-4.9.15,SBB,47.376900,8.541700,Zurich SBB Main Network,2020-08-01,2026-07-31,2035-07-29,2022-01-13,FAIR,LOW,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 06,INSTALLED,"Track Circuit Unit 06 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-14,167000,SN-TrackCircuitUnit-000166,A2V0002384166,A2V,HW-7.6,SW-5.10.16,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2020-08-20,2026-08-19,2035-08-17,2022-02-02,GOOD,MEDIUM,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 07,INSTALLED,"PROSIM-LMU 07 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-15,168000,SN-PROSIM-LMU-000167,A6Z0002332167,A6Z,HW-8.7,SW-6.11.17,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2020-09-08,2026-09-07,2035-09-05,2022-02-22,FAIR,HIGH,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 08,INSTALLED,"ETCS Interface 08 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-16,169000,SN-ETCSInterface-000168,A5N0003307168,AN,HW-1.8,SW-7.0.18,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2020-09-27,2026-09-26,2035-09-24,2022-03-14,POOR,CRITICAL,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 09,INSTALLED,"SIMI W 09 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-17,170000,SN-SIMIW-000169,ABCD1369-669,WLN,HW-2.9,SW-8.1.19,OBB,48.208200,16.373800,"Vienna Central, OBB",2020-10-16,2026-10-15,2035-10-13,2022-04-03,GOOD,LOW,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 10,INSTALLED,"SIMIS C 10 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-18,171000,SN-SIMISC-000170,6XX6220-0AB20,STAMMHAUS,HW-3.0,SW-9.2.20,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2020-11-04,2026-11-03,2035-11-01,2022-04-23,GOOD,MEDIUM,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 11,INSTALLED,"SICAS S7 11 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-19,172000,SN-SICASS7-000171,A2V0002384171,A2V,HW-4.1,SW-1.3.21,SBB,47.376900,8.541700,Zurich SBB Main Network,2020-11-23,2026-11-22,2035-11-20,2022-05-13,GOOD,HIGH,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 12,IN_STOCK,"ESTW L90 12 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-20,173000,SN-ESTWL90-000172,A6Z0002332172,A6Z,HW-5.2,SW-2.4.22,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2020-12-12,2026-12-11,2035-12-09,2022-06-02,FAIR,CRITICAL,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 13,IN_STOCK,"RBC Unit 13 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-21,174000,SN-RBCUnit-000173,A5N0003307173,AN,HW-6.3,SW-3.5.23,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2020-12-31,2026-12-30,2035-12-28,2022-06-22,GOOD,LOW,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 14,IN_REPAIR,"Axle Counter ACM 14 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-22,175000,SN-AxleCounterACM-000174,ABCD1374-674,WLN,HW-7.4,SW-4.6.24,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2021-01-19,2027-01-18,2036-01-16,2022-07-12,FAIR,MEDIUM,HIGH,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 15,RESERVED,"Interlocking CPU 15 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-23,176000,SN-InterlockingCPU-000175,6XX6225-0AB25,STAMMHAUS,HW-8.5,SW-5.7.25,OBB,48.208200,16.373800,"Vienna Central, OBB",2021-02-07,2027-02-06,2036-02-04,2022-08-01,POOR,HIGH,LOW,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 16,RETIRED,"Balise Reader 16 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-24,177000,SN-BaliseReader-000176,A2V0002384176,A2V,HW-1.6,SW-6.8.26,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2021-02-26,2027-02-25,2036-02-23,2022-08-21,GOOD,CRITICAL,MEDIUM,MANUAL
